"","sensor","deployment","year","timestamp","depth","Temperature","C7_output","chlora","Gain","Battery"
"2071",240115,"Summer2018",2018,2018-08-15 16:42:00,9,10.213,55.09117,16.42237,10,2.96
"2072",240115,"Summer2018",2018,2018-08-15 17:12:00,9,10.149,54.25096,15.58216,10,2.96
"2073",240115,"Summer2018",2018,2018-08-15 17:42:00,9,10.185,52.93195,14.26315,10,2.96
"2074",240115,"Summer2018",2018,2018-08-15 18:12:00,9,10.367,54.82687,16.15807,10,2.96
"2075",240115,"Summer2018",2018,2018-08-15 18:42:00,9,10.349,55.20924,16.54044,10,2.96
"2076",240115,"Summer2018",2018,2018-08-15 19:12:00,9,10.204,55.64535,16.97655,10,2.96
"2077",240115,"Summer2018",2018,2018-08-15 19:42:00,9,10.176,54.65101,15.98221,10,2.96
"2078",240115,"Summer2018",2018,2018-08-15 20:12:00,9,10.04,55.34381,16.67501,10,2.95
"2079",240115,"Summer2018",2018,2018-08-15 20:42:00,9,10.14,53.30057,14.63177,10,2.96
"2080",240115,"Summer2018",2018,2018-08-15 21:12:00,9,10.267,53.7948,15.126,10,2.95
"2081",240115,"Summer2018",2018,2018-08-15 21:42:00,9,10.14,55.20177,16.53297,10,2.96
"2082",240115,"Summer2018",2018,2018-08-15 22:12:00,9,10.167,53.92154,15.25274,10,2.96
"2083",240115,"Summer2018",2018,2018-08-15 22:42:00,9,10.194,54.2432,15.5744,10,2.96
"2084",240115,"Summer2018",2018,2018-08-15 23:12:00,9,10.222,54.90938,16.24058,10,2.96
"2085",240115,"Summer2018",2018,2018-08-15 23:42:00,9,10.294,53.13694,14.46814,10,2.96
"2086",240115,"Summer2018",2018,2018-08-16 00:12:00,9,10.231,52.88067,14.21187,10,2.95
"2087",240115,"Summer2018",2018,2018-08-16 00:42:00,9,10.204,54.26221,15.59341,10,2.96
"2088",240115,"Summer2018",2018,2018-08-16 01:12:00,9,10.085,55.10556,16.43676,10,2.96
"2089",240115,"Summer2018",2018,2018-08-16 01:42:00,9,10.331,55.28295,16.61415,10,2.96
"2090",240115,"Summer2018",2018,2018-08-16 02:12:00,9,10.149,55.13274,16.46394,10,2.96
"2091",240115,"Summer2018",2018,2018-08-16 02:42:00,9,10.14,54.72668,16.05788,10,2.96
"2092",240115,"Summer2018",2018,2018-08-16 03:12:00,9,10.213,54.66876,15.99996,10,2.96
"2093",240115,"Summer2018",2018,2018-08-16 03:42:00,9,10.158,54.00489,15.33609,10,2.96
"2094",240115,"Summer2018",2018,2018-08-16 04:12:00,9,10.185,54.58087,15.91207,10,2.96
"2095",240115,"Summer2018",2018,2018-08-16 04:42:00,9,10.058,54.77999,16.11119,10,2.96
"2096",240115,"Summer2018",2018,2018-08-16 05:12:00,9,10.185,55.15426,16.48546,10,2.96
"2097",240115,"Summer2018",2018,2018-08-16 05:42:00,9,10.285,54.91797,16.24917,10,2.95
"2098",240115,"Summer2018",2018,2018-08-16 06:12:00,9,10.657,54.92677,16.25797,10,2.96
"2099",240115,"Summer2018",2018,2018-08-16 06:42:00,9,10.585,53.4746,14.8058,10,2.96
"2100",240115,"Summer2018",2018,2018-08-16 07:12:00,9,10.864,54.11528,15.44648,10,2.96
"2101",240115,"Summer2018",2018,2018-08-16 07:42:00,9,10.729,54.00405,15.33525,10,2.96
"2102",240115,"Summer2018",2018,2018-08-16 08:12:00,9,10.846,54.94676,16.27796,10,2.96
"2103",240115,"Summer2018",2018,2018-08-16 08:42:00,9,10.702,56.27596,17.60716,10,2.96
"2104",240115,"Summer2018",2018,2018-08-16 09:12:00,9,10.801,55.79584,17.12704,10,2.95
"2105",240115,"Summer2018",2018,2018-08-16 09:42:00,9,10.954,56.17927,17.51047,10,2.96
"2106",240115,"Summer2018",2018,2018-08-16 10:12:00,9,10.999,55.45434,16.78554,10,2.95
"2107",240115,"Summer2018",2018,2018-08-16 10:42:00,9,11.017,55.58799,16.91919,10,2.96
"2108",240115,"Summer2018",2018,2018-08-16 11:12:00,9,10.945,55.8669,17.1981,10,2.95
"2109",240115,"Summer2018",2018,2018-08-16 11:42:00,9,10.891,56.27666,17.60786,10,2.95
"2110",240115,"Summer2018",2018,2018-08-16 12:12:00,9,10.846,55.81904,17.15024,10,2.95
"2111",240115,"Summer2018",2018,2018-08-16 12:42:00,9,10.81,56.21085,17.54205,10,2.95
"2112",240115,"Summer2018",2018,2018-08-16 13:12:00,9,10.828,56.96296,18.29416,10,2.95
"2113",240115,"Summer2018",2018,2018-08-16 13:42:00,9,10.999,56.69754,18.02874,10,2.96
"2114",240115,"Summer2018",2018,2018-08-16 14:12:00,9,11.017,55.38677,16.71797,10,2.96
"2115",240115,"Summer2018",2018,2018-08-16 14:42:00,9,11.044,54.62893,15.96013,10,2.95
"2116",240115,"Summer2018",2018,2018-08-16 15:12:00,9,10.99,53.47188,14.80308,10,2.96
"2118",240115,"Summer2018",2018,2018-08-16 16:12:00,9,10.891,54.33319,15.66439,10,2.93
"2119",240115,"Summer2018",2018,2018-08-16 16:42:00,9,10.801,53.2599,14.5911,10,2.95
"2120",240115,"Summer2018",2018,2018-08-16 17:12:00,9,10.99,54.03353,15.36473,10,2.95
"2121",240115,"Summer2018",2018,2018-08-16 17:42:00,9,11.026,53.73185,15.06305,10,2.95
"2122",240115,"Summer2018",2018,2018-08-16 18:12:00,9,11.098,54.32502,15.65622,10,2.95
"2123",240115,"Summer2018",2018,2018-08-16 18:42:00,9,10.828,53.82198,15.15318,10,2.96
"2124",240115,"Summer2018",2018,2018-08-16 19:12:00,9,10.756,53.70719,15.03839,10,2.96
"2125",240115,"Summer2018",2018,2018-08-16 19:42:00,9,10.972,53.10026,14.43146,10,2.96
"2126",240115,"Summer2018",2018,2018-08-16 20:12:00,9,11.089,52.97066,14.30186,10,2.95
"2127",240115,"Summer2018",2018,2018-08-16 20:42:00,9,10.846,52.46957,13.80077,10,2.95
"2128",240115,"Summer2018",2018,2018-08-16 21:12:00,9,10.936,53.07825,14.40945,10,2.95
"2129",240115,"Summer2018",2018,2018-08-16 21:42:00,9,10.99,52.98687,14.31807,10,2.95
"2130",240115,"Summer2018",2018,2018-08-16 22:12:00,9,11.125,54.77768,16.10888,10,2.95
"2131",240115,"Summer2018",2018,2018-08-16 22:42:00,9,11.098,53.63872,14.96992,10,2.95
"2132",240115,"Summer2018",2018,2018-08-16 23:12:00,9,11.08,52.36785,13.69905,10,2.95
"2133",240115,"Summer2018",2018,2018-08-16 23:42:00,9,10.702,53.15252,14.48372,10,2.95
"2134",240115,"Summer2018",2018,2018-08-17 00:12:00,9,10.882,53.19632,14.52752,10,2.95
"2135",240115,"Summer2018",2018,2018-08-17 00:42:00,9,10.909,52.83106,14.16226,10,2.95
"2136",240115,"Summer2018",2018,2018-08-17 01:12:00,9,10.918,51.88808,13.21928,10,2.95
"2137",240115,"Summer2018",2018,2018-08-17 01:42:00,9,10.945,53.42185,14.75305,10,2.95
"2138",240115,"Summer2018",2018,2018-08-17 02:12:00,9,11.008,54.95479,16.28599,10,2.96
"2139",240115,"Summer2018",2018,2018-08-17 02:42:00,9,10.981,54.11793,15.44913,10,2.96
"2140",240115,"Summer2018",2018,2018-08-17 03:12:00,9,11.026,54.31593,15.64713,10,2.96
"2141",240115,"Summer2018",2018,2018-08-17 03:42:00,9,11.053,51.94586,13.27706,10,2.95
"2142",240115,"Summer2018",2018,2018-08-17 04:12:00,9,10.945,53.17942,14.51062,10,2.95
"2143",240115,"Summer2018",2018,2018-08-17 04:42:00,9,10.819,53.60113,14.93233,10,2.95
"2144",240115,"Summer2018",2018,2018-08-17 05:12:00,9,10.855,53.00852,14.33972,10,2.96
"2145",240115,"Summer2018",2018,2018-08-17 05:42:00,9,10.936,52.96996,14.30116,10,2.95
"2146",240115,"Summer2018",2018,2018-08-17 06:12:00,9,11.035,54.03437,15.36557,10,2.95
"2147",240115,"Summer2018",2018,2018-08-17 06:42:00,9,10.99,54.23552,15.56672,10,2.95
"2148",240115,"Summer2018",2018,2018-08-17 07:12:00,9,10.891,54.98679,16.31799,10,2.95
"2149",240115,"Summer2018",2018,2018-08-17 07:42:00,9,10.9,53.55802,14.88922,10,2.95
"2150",240115,"Summer2018",2018,2018-08-17 08:12:00,9,10.846,54.31929,15.65049,10,2.96
"2151",240115,"Summer2018",2018,2018-08-17 08:42:00,9,10.882,55.18053,16.51173,10,2.95
"2152",240115,"Summer2018",2018,2018-08-17 09:12:00,9,10.954,54.94145,16.27265,10,2.95
"2153",240115,"Summer2018",2018,2018-08-17 09:42:00,9,11.044,54.43806,15.76926,10,2.96
"2154",240115,"Summer2018",2018,2018-08-17 10:12:00,9,10.927,54.07482,15.40602,10,2.96
"2155",240115,"Summer2018",2018,2018-08-17 10:42:00,9,10.891,53.86599,15.19719,10,2.95
"2156",240115,"Summer2018",2018,2018-08-17 11:12:00,9,10.954,54.18221,15.51341,10,2.95
"2157",240115,"Summer2018",2018,2018-08-17 11:42:00,9,10.909,53.58171,14.91291,10,2.95
"2158",240115,"Summer2018",2018,2018-08-17 12:12:00,9,11.026,55.2133,16.5445,10,2.95
"2160",240115,"Summer2018",2018,2018-08-17 13:12:00,9,11.071,54.45371,15.78491,10,2.93
"2161",240115,"Summer2018",2018,2018-08-17 13:42:00,9,11.008,55.62027,16.95147,10,2.95
"2162",240115,"Summer2018",2018,2018-08-17 14:12:00,9,10.963,52.08426,13.41546,10,2.95
"2163",240115,"Summer2018",2018,2018-08-17 14:42:00,9,10.846,53.09851,14.42971,10,2.96
"2164",240115,"Summer2018",2018,2018-08-17 15:12:00,9,11.008,54.62593,15.95713,10,2.95
"2165",240115,"Summer2018",2018,2018-08-17 15:42:00,9,10.99,54.48047,15.81167,10,2.95
"2166",240115,"Summer2018",2018,2018-08-17 16:12:00,9,10.999,54.13798,15.46918,10,2.95
"2167",240115,"Summer2018",2018,2018-08-17 16:42:00,9,10.981,53.69587,15.02707,10,2.95
"2168",240115,"Summer2018",2018,2018-08-17 17:12:00,9,11.017,53.8537,15.1849,10,2.95
"2169",240115,"Summer2018",2018,2018-08-17 17:42:00,9,11.071,56.6749,18.0061,10,2.95
"2170",240115,"Summer2018",2018,2018-08-17 18:12:00,9,11.062,51.89835,13.22955,10,2.95
"2171",240115,"Summer2018",2018,2018-08-17 18:42:00,9,10.765,51.81025,13.14145,10,2.95
"2172",240115,"Summer2018",2018,2018-08-17 19:12:00,9,10.855,52.04283,13.37403,10,2.95
"2173",240115,"Summer2018",2018,2018-08-17 19:42:00,9,10.936,51.92574,13.25694,10,2.95
"2174",240115,"Summer2018",2018,2018-08-17 20:12:00,9,11.008,52.43562,13.76682,10,2.95
"2175",240115,"Summer2018",2018,2018-08-17 20:42:00,9,10.891,51.07267,12.40387,10,2.95
"2176",240115,"Summer2018",2018,2018-08-17 21:12:00,9,10.891,52.58877,13.91997,10,2.95
"2177",240115,"Summer2018",2018,2018-08-17 21:42:00,9,10.918,51.34445,12.67565,10,2.95
"2178",240115,"Summer2018",2018,2018-08-17 22:12:00,9,11.008,50.54126,11.87246,10,2.95
"2179",240115,"Summer2018",2018,2018-08-17 22:42:00,9,11.062,50.78852,12.11972,10,2.95
"2180",240115,"Summer2018",2018,2018-08-17 23:12:00,9,11.035,53.48138,14.81258,10,2.96
"2181",240115,"Summer2018",2018,2018-08-17 23:42:00,9,11.008,53.15881,14.49001,10,2.95
"2182",240115,"Summer2018",2018,2018-08-18 00:12:00,9,10.99,53.71997,15.05117,10,2.95
"2183",240115,"Summer2018",2018,2018-08-18 00:42:00,9,10.783,52.64543,13.97663,10,2.95
"2184",240115,"Summer2018",2018,2018-08-18 01:12:00,9,10.828,52.50248,13.83368,10,2.95
"2185",240115,"Summer2018",2018,2018-08-18 01:42:00,9,10.9,52.86851,14.19971,10,2.95
"2186",240115,"Summer2018",2018,2018-08-18 02:12:00,9,10.927,51.85084,13.18204,10,2.95
"2187",240115,"Summer2018",2018,2018-08-18 02:42:00,9,10.864,52.5006,13.8318,10,2.95
"2188",240115,"Summer2018",2018,2018-08-18 03:12:00,9,10.909,51.10655,12.43775,10,2.95
"2189",240115,"Summer2018",2018,2018-08-18 03:42:00,9,10.972,52.45043,13.78163,10,2.96
"2190",240115,"Summer2018",2018,2018-08-18 04:12:00,9,10.954,52.29428,13.62548,10,2.95
"2191",240115,"Summer2018",2018,2018-08-18 04:42:00,9,10.837,53.18033,14.51153,10,2.95
"2192",240115,"Summer2018",2018,2018-08-18 05:12:00,9,10.801,51.90911,13.24031,10,2.95
"2193",240115,"Summer2018",2018,2018-08-18 05:42:00,9,10.891,53.09656,14.42776,10,2.95
"2194",240115,"Summer2018",2018,2018-08-18 06:12:00,9,11.008,53.5161,14.8473,10,2.95
"2195",240115,"Summer2018",2018,2018-08-18 06:42:00,9,10.981,53.53916,14.87036,10,2.95
"2196",240115,"Summer2018",2018,2018-08-18 07:12:00,9,10.873,54.4324,15.7636,10,2.95
"2197",240115,"Summer2018",2018,2018-08-18 07:42:00,9,10.846,54.07168,15.40288,10,2.95
"2198",240115,"Summer2018",2018,2018-08-18 08:12:00,9,10.963,54.49374,15.82494,10,2.95
"2199",240115,"Summer2018",2018,2018-08-18 08:42:00,9,10.981,54.47907,15.81027,10,2.95
"2200",240115,"Summer2018",2018,2018-08-18 09:12:00,9,11.017,53.5859,14.9171,10,2.95
"2201",240115,"Summer2018",2018,2018-08-18 09:42:00,9,10.963,54.07399,15.40519,10,2.95
"2202",240115,"Summer2018",2018,2018-08-18 10:12:00,9,10.963,53.52085,14.85205,10,2.95
"2203",240115,"Summer2018",2018,2018-08-18 10:42:00,9,10.882,54.0153,15.3465,10,2.95
"2204",240115,"Summer2018",2018,2018-08-18 11:12:00,9,10.819,54.66254,15.99374,10,2.95
"2205",240115,"Summer2018",2018,2018-08-18 11:42:00,9,10.945,54.59149,15.92269,10,2.95
"2206",240115,"Summer2018",2018,2018-08-18 12:12:00,9,11.134,55.88073,17.21193,10,2.95
"2207",240115,"Summer2018",2018,2018-08-18 12:42:00,9,11.161,55.38195,16.71315,10,2.95
"2208",240115,"Summer2018",2018,2018-08-18 13:12:00,9,11.08,55.72374,17.05494,10,2.95
"2209",240115,"Summer2018",2018,2018-08-18 13:42:00,9,10.891,54.06875,15.39995,10,2.96
"2210",240115,"Summer2018",2018,2018-08-18 14:12:00,9,10.9,54.90134,16.23254,10,2.95
"2211",240115,"Summer2018",2018,2018-08-18 14:42:00,9,11.125,54.86844,16.19964,10,2.95
"2212",240115,"Summer2018",2018,2018-08-18 15:12:00,9,11.116,56.06105,17.39225,10,2.95
"2213",240115,"Summer2018",2018,2018-08-18 15:42:00,9,11.215,55.2367,16.5679,10,2.95
"2214",240115,"Summer2018",2018,2018-08-18 16:12:00,9,11.259,55.07517,16.40637,10,2.95
"2215",240115,"Summer2018",2018,2018-08-18 16:42:00,9,11.242,54.85768,16.18888,10,2.95
"2216",240115,"Summer2018",2018,2018-08-18 17:12:00,9,11.25,54.88506,16.21626,10,2.95
"2217",240115,"Summer2018",2018,2018-08-18 17:42:00,9,11.25,55.48794,16.81914,10,2.95
"2218",240115,"Summer2018",2018,2018-08-18 18:12:00,9,11.304,54.3844,15.7156,10,2.95
"2219",240115,"Summer2018",2018,2018-08-18 18:42:00,9,11.277,54.10871,15.43991,10,2.95
"2220",240115,"Summer2018",2018,2018-08-18 19:12:00,9,11.188,53.64724,14.97844,10,2.95
"2221",240115,"Summer2018",2018,2018-08-18 19:42:00,9,11.313,53.82575,15.15695,10,2.95
"2222",240115,"Summer2018",2018,2018-08-18 20:12:00,9,11.286,53.57766,14.90886,10,2.95
"2223",240115,"Summer2018",2018,2018-08-18 20:42:00,9,11.277,53.6128,14.944,10,2.95
"2224",240115,"Summer2018",2018,2018-08-18 21:12:00,9,11.25,53.80283,15.13403,10,2.95
"2225",240115,"Summer2018",2018,2018-08-18 21:42:00,9,11.152,54.78243,16.11363,10,2.95
"2226",240115,"Summer2018",2018,2018-08-18 22:12:00,9,11.161,53.80388,15.13508,10,2.95
"2227",240115,"Summer2018",2018,2018-08-18 22:42:00,9,11.143,54.35806,15.68926,10,2.95
"2228",240115,"Summer2018",2018,2018-08-18 23:12:00,9,11.125,53.56976,14.90096,10,2.95
"2229",240115,"Summer2018",2018,2018-08-18 23:42:00,9,11.026,54.78453,16.11573,10,2.95
"2230",240115,"Summer2018",2018,2018-08-19 00:12:00,9,10.981,55.44225,16.77345,10,2.95
"2231",240115,"Summer2018",2018,2018-08-19 00:42:00,9,10.981,55.64081,16.97201,10,2.95
"2232",240115,"Summer2018",2018,2018-08-19 01:12:00,9,10.963,54.86466,16.19586,10,2.95
"2233",240115,"Summer2018",2018,2018-08-19 01:42:00,9,10.99,55.39446,16.72566,10,2.95
"2234",240115,"Summer2018",2018,2018-08-19 02:12:00,9,10.909,54.8101,16.1413,10,2.95
"2235",240115,"Summer2018",2018,2018-08-19 02:42:00,9,10.864,54.6682,15.9994,10,2.95
"2236",240115,"Summer2018",2018,2018-08-19 03:12:00,9,10.828,54.06379,15.39499,10,2.95
"2237",240115,"Summer2018",2018,2018-08-19 03:42:00,9,10.792,54.01383,15.34503,10,2.95
"2238",240115,"Summer2018",2018,2018-08-19 04:12:00,9,10.801,53.7023,15.0335,10,2.95
"2239",240115,"Summer2018",2018,2018-08-19 04:42:00,9,10.738,55.11444,16.44564,10,2.95
"2240",240115,"Summer2018",2018,2018-08-19 05:12:00,9,10.729,54.73639,16.06759,10,2.95
"2241",240115,"Summer2018",2018,2018-08-19 05:42:00,9,10.693,54.68057,16.01177,10,2.95
"2242",240115,"Summer2018",2018,2018-08-19 06:12:00,9,10.684,54.62383,15.95503,10,2.95
"2243",240115,"Summer2018",2018,2018-08-19 06:42:00,9,10.648,53.67728,15.00848,10,2.95
"2244",240115,"Summer2018",2018,2018-08-19 07:12:00,9,10.594,54.09823,15.42943,10,2.95
"2245",240115,"Summer2018",2018,2018-08-19 07:42:00,9,10.53,54.36763,15.69883,10,2.95
"2246",240115,"Summer2018",2018,2018-08-19 08:12:00,9,10.521,54.8087,16.1399,10,2.95
"2247",240115,"Summer2018",2018,2018-08-19 08:42:00,9,10.467,55.1034,16.4346,10,2.95
"2248",240115,"Summer2018",2018,2018-08-19 09:12:00,9,10.485,55.75155,17.08275,10,2.95
"2249",240115,"Summer2018",2018,2018-08-19 09:42:00,9,10.503,57.10751,18.43871,10,2.95
"2250",240115,"Summer2018",2018,2018-08-19 10:12:00,9,10.575,56.59567,17.92687,10,2.95
"2251",240115,"Summer2018",2018,2018-08-19 10:42:00,9,10.548,56.49849,17.82969,10,2.95
"2252",240115,"Summer2018",2018,2018-08-19 11:12:00,9,10.521,56.57171,17.90291,10,2.95
"2253",240115,"Summer2018",2018,2018-08-19 11:42:00,9,10.548,56.77977,18.11097,10,2.95
"2254",240115,"Summer2018",2018,2018-08-19 12:12:00,9,10.539,56.26779,17.59899,10,2.95
"2255",240115,"Summer2018",2018,2018-08-19 12:42:00,9,10.53,55.53873,16.86993,10,2.95
"2256",240115,"Summer2018",2018,2018-08-19 13:12:00,9,10.594,56.89547,18.22667,10,2.95
"2257",240115,"Summer2018",2018,2018-08-19 13:42:00,9,10.603,56.07181,17.40301,10,2.95
"2258",240115,"Summer2018",2018,2018-08-19 14:12:00,9,10.585,56.63186,17.96306,10,2.95
"2259",240115,"Summer2018",2018,2018-08-19 14:42:00,9,10.666,56.67155,18.00275,10,2.95
"2260",240115,"Summer2018",2018,2018-08-19 15:12:00,9,10.684,56.47327,17.80447,10,2.95
"2261",240115,"Summer2018",2018,2018-08-19 15:42:00,9,10.648,56.64178,17.97298,10,2.95
"2262",240115,"Summer2018",2018,2018-08-19 16:12:00,9,10.675,56.5629,17.8941,10,2.95
"2263",240115,"Summer2018",2018,2018-08-19 16:42:00,9,10.702,56.37692,17.70812,10,2.95
"2264",240115,"Summer2018",2018,2018-08-19 17:12:00,9,10.711,54.94969,16.28089,10,2.95
"2265",240115,"Summer2018",2018,2018-08-19 17:42:00,9,10.702,55.21448,16.54568,10,2.95
"2266",240115,"Summer2018",2018,2018-08-19 18:12:00,9,10.711,55.87919,17.21039,10,2.95
"2267",240115,"Summer2018",2018,2018-08-19 18:42:00,9,10.702,54.10186,15.43306,10,2.95
"2268",240115,"Summer2018",2018,2018-08-19 19:12:00,9,10.684,55.52211,16.85331,10,2.95
"2269",240115,"Summer2018",2018,2018-08-19 19:42:00,9,10.657,53.71306,15.04426,10,2.95
"2270",240115,"Summer2018",2018,2018-08-19 20:12:00,9,10.657,54.14392,15.47512,10,2.95
"2271",240115,"Summer2018",2018,2018-08-19 20:42:00,9,10.666,54.61685,15.94805,10,2.95
"2272",240115,"Summer2018",2018,2018-08-19 21:12:00,9,10.63,54.16334,15.49454,10,2.95
"2273",240115,"Summer2018",2018,2018-08-19 21:42:00,9,10.648,54.2687,15.5999,10,2.95
"2274",240115,"Summer2018",2018,2018-08-19 22:12:00,9,10.612,55.01404,16.34524,10,2.95
"2275",240115,"Summer2018",2018,2018-08-19 22:42:00,9,10.639,54.43296,15.76416,10,2.95
"2276",240115,"Summer2018",2018,2018-08-19 23:12:00,9,10.594,53.76867,15.09987,10,2.95
"2277",240115,"Summer2018",2018,2018-08-19 23:42:00,9,10.557,54.79571,16.12691,10,2.95
"2278",240115,"Summer2018",2018,2018-08-20 00:12:00,9,10.548,53.9782,15.3094,10,2.95
"2279",240115,"Summer2018",2018,2018-08-20 00:42:00,9,10.512,54.19604,15.52724,10,2.95
"2280",240115,"Summer2018",2018,2018-08-20 01:12:00,9,10.485,54.71417,16.04537,10,2.95
"2281",240115,"Summer2018",2018,2018-08-20 01:42:00,9,10.476,53.99818,15.32938,10,2.95
"2282",240115,"Summer2018",2018,2018-08-20 02:12:00,9,10.458,53.92664,15.25784,10,2.95
"2283",240115,"Summer2018",2018,2018-08-20 02:42:00,9,10.394,55.73506,17.06626,10,2.95
"2284",240115,"Summer2018",2018,2018-08-20 03:12:00,9,10.34,55.93411,17.26531,10,2.95
"2285",240115,"Summer2018",2018,2018-08-20 03:42:00,9,10.267,55.33298,16.66418,10,2.95
"2286",240115,"Summer2018",2018,2018-08-20 04:12:00,9,10.258,56.08837,17.41957,10,2.95
"2287",240115,"Summer2018",2018,2018-08-20 04:42:00,9,10.294,53.9805,15.3117,10,2.95
"2288",240115,"Summer2018",2018,2018-08-20 05:12:00,9,10.267,53.82393,15.15513,10,2.95
"2289",240115,"Summer2018",2018,2018-08-20 05:42:00,9,10.267,54.92636,16.25756,10,2.95
"2290",240115,"Summer2018",2018,2018-08-20 06:12:00,9,10.258,54.97198,16.30318,10,2.95
"2291",240115,"Summer2018",2018,2018-08-20 06:42:00,9,10.194,53.90519,15.23639,10,2.95
"2292",240115,"Summer2018",2018,2018-08-20 07:12:00,9,10.122,55.14602,16.47722,10,2.95
"2293",240115,"Summer2018",2018,2018-08-20 07:42:00,9,10.149,54.90442,16.23562,10,2.95
"2294",240115,"Summer2018",2018,2018-08-20 08:12:00,9,10.112,54.7941,16.1253,10,2.95
"2295",240115,"Summer2018",2018,2018-08-20 08:42:00,9,10.04,55.67281,17.00401,10,2.95
"2296",240115,"Summer2018",2018,2018-08-20 09:12:00,9,10.04,56.10563,17.43683,10,2.95
"2297",240115,"Summer2018",2018,2018-08-20 09:42:00,9,10.04,55.62278,16.95398,10,2.95
"2298",240115,"Summer2018",2018,2018-08-20 10:12:00,9,10.076,56.31153,17.64273,10,2.95
"2299",240115,"Summer2018",2018,2018-08-20 10:42:00,9,10.04,55.11611,16.44731,10,2.95
"2300",240115,"Summer2018",2018,2018-08-20 11:12:00,9,10.03,56.40934,17.74054,10,2.95
"2301",240115,"Summer2018",2018,2018-08-20 11:42:00,9,10.058,55.47201,16.80321,10,2.96
"2302",240115,"Summer2018",2018,2018-08-20 12:12:00,9,10.122,55.9492,17.2804,10,2.95
"2303",240115,"Summer2018",2018,2018-08-20 12:42:00,9,10.094,55.04052,16.37172,10,2.95
"2304",240115,"Summer2018",2018,2018-08-20 13:12:00,9,10.085,56.05952,17.39072,10,2.95
"2305",240115,"Summer2018",2018,2018-08-20 13:42:00,9,10.076,54.84866,16.17986,10,2.95
"2306",240115,"Summer2018",2018,2018-08-20 14:12:00,9,10.103,56.11213,17.44333,10,2.95
"2307",240115,"Summer2018",2018,2018-08-20 14:42:00,9,10.076,55.81072,17.14192,10,2.95
"2308",240115,"Summer2018",2018,2018-08-20 15:12:00,9,10.085,54.36749,15.69869,10,2.95
"2309",240115,"Summer2018",2018,2018-08-20 15:42:00,9,10.058,53.29567,14.62687,10,2.95
"2310",240115,"Summer2018",2018,2018-08-20 16:12:00,9,10.076,54.08901,15.42021,10,2.95
"2311",240115,"Summer2018",2018,2018-08-20 16:42:00,9,10.103,54.21204,15.54324,10,2.95
"2312",240115,"Summer2018",2018,2018-08-20 17:12:00,9,10.094,54.62593,15.95713,10,2.95
"2313",240115,"Summer2018",2018,2018-08-20 17:42:00,9,10.067,53.49382,14.82502,10,2.95
"2314",240115,"Summer2018",2018,2018-08-20 18:12:00,9,10.058,51.35996,12.69116,10,2.95
"2315",240115,"Summer2018",2018,2018-08-20 18:42:00,9,10.085,53.43129,14.76249,10,2.95
"2316",240115,"Summer2018",2018,2018-08-20 19:12:00,9,10.085,51.91826,13.24946,10,2.95
"2317",240115,"Summer2018",2018,2018-08-20 19:42:00,9,10.085,51.75463,13.08583,10,2.95
"2318",240115,"Summer2018",2018,2018-08-20 20:12:00,9,10.103,51.90743,13.23863,10,2.95
"2319",240115,"Summer2018",2018,2018-08-20 20:42:00,9,10.076,54.38664,15.71784,10,2.95
"2320",240115,"Summer2018",2018,2018-08-20 21:12:00,9,10.094,52.08154,13.41274,10,2.95
"2321",240115,"Summer2018",2018,2018-08-20 21:42:00,9,10.076,53.59435,14.92555,10,2.95
"2322",240115,"Summer2018",2018,2018-08-20 22:12:00,9,10.076,51.7431,13.0743,10,2.95
"2323",240115,"Summer2018",2018,2018-08-20 22:42:00,9,10.049,52.75128,14.08248,10,2.94
"2324",240115,"Summer2018",2018,2018-08-20 23:12:00,9,10.058,52.05226,13.38346,10,2.95
"2325",240115,"Summer2018",2018,2018-08-20 23:42:00,9,10.067,51.2182,12.5494,10,2.95
